12.0,1208.0
39.0,688.0
46.0,352.0
54.0,550.0
57.0,680.0
66.0,326.0
72.0,72.0
74.0,1238.0
78.0,834.0
79.0,1721.0
86.0,988.0
87.0,81.0
95.0,350.0
103.0,103.0
104.0,1459.0
112.0,112.0
113.0,113.0
115.0,357.0
118.0,118.0
119.0,1014.0
130.0,227.0
131.0,1213.0
133.0,594.0
145.0,633.0
148.0,1552.0
157.0,157.0
171.0,1245.0
174.0,1196.0
178.0,178.0
180.0,1505.0
194.0,194.0
203.0,203.0
215.0,1646.0
217.0,754.0
225.0,1105.0
236.0,235.0
241.0,241.0
260.0,1105.0
261.0,1788.0
262.0,262.0
285.0,260.0
287.0,1063.0
312.0,312.0
317.0,1196.0
325.0,1093.0
326.0,834.0
329.0,107.0
334.0,78.0
350.0,1095.0
356.0,356.0
357.0,357.0
365.0,365.0
371.0,1442.0
384.0,1772.0
387.0,775.0
389.0,231.0
409.0,1215.0
412.0,1789.0
414.0,919.0
432.0,810.0
435.0,1196.0
436.0,159.0
446.0,1298.0
460.0,460.0
466.0,1097.0
469.0,1454.0
472.0,808.0
480.0,834.0
485.0,594.0
523.0,1112.0
534.0,1304.0
539.0,1609.0
542.0,1351.0
554.0,834.0
575.0,575.0
602.0,1553.0
609.0,1024.0
619.0,1203.0
620.0,1364.0
622.0,729.0
627.0,1198.0
661.0,901.0
689.0,942.0
709.0,555.0
755.0,1694.0
770.0,1060.0
772.0,227.0
782.0,884.0
794.0,1809.0
795.0,1804.0
810.0,103.0
822.0,43.0
836.0,836.0
838.0,1293.0
845.0,604.0
853.0,425.0
861.0,638.0
862.0,862.0
864.0,1106.0
866.0,638.0
873.0,86.0
874.0,1809.0
877.0,575.0
882.0,882.0
885.0,1185.0
887.0,1697.0
889.0,919.0
895.0,130.0
898.0,445.0
903.0,803.0
905.0,54.0
916.0,1380.0
929.0,855.0
930.0,1697.0
932.0,248.0
939.0,210.0
947.0,1704.0
959.0,402.0
960.0,1720.0
961.0,1504.0
970.0,402.0
971.0,971.0
989.0,989.0
1004.0,569.0
1012.0,547.0
1026.0,1794.0
1044.0,1044.0
1074.0,1074.0
1075.0,42.0
1093.0,1093.0
1095.0,113.0
1102.0,159.0
1106.0,1675.0
1111.0,1199.0
1131.0,907.0
1137.0,1659.0
1138.0,1263.0
1146.0,1298.0
1152.0,1589.0
1157.0,1690.0
1158.0,20.0
1176.0,1754.0
1184.0,1635.0
1204.0,1204.0
1236.0,1236.0
1245.0,458.0
1250.0,1720.0
1257.0,1812.0
1265.0,1265.0
1273.0,255.0
1275.0,193.0
1277.0,298.0
1279.0,107.0
1280.0,1280.0
1287.0,1804.0
1290.0,1290.0
1316.0,982.0
1335.0,48.0
1342.0,162.0
1343.0,1590.0
1354.0,871.0
1361.0,1564.0
1367.0,1208.0
1376.0,1504.0
1378.0,491.0
1381.0,1225.0
1392.0,1685.0
1393.0,1720.0
1398.0,125.0
1406.0,1406.0
1415.0,733.0
1424.0,1342.0
1426.0,978.0
1427.0,702.0
1428.0,365.0
1439.0,1304.0
1440.0,1440.0
1441.0,1441.0
1445.0,1427.0
1449.0,1448.0
1462.0,1777.0
1489.0,1489.0
1491.0,483.0
1504.0,1735.0
1518.0,384.0
1544.0,445.0
1553.0,1761.0
1563.0,726.0
1568.0,930.0
1569.0,458.0
1571.0,1571.0
1575.0,1575.0
1590.0,1024.0
1609.0,1609.0
1620.0,1620.0
1623.0,54.0
1650.0,172.0
1651.0,1083.0
1659.0,1299.0
1663.0,1545.0
1665.0,1789.0
1678.0,752.0
1685.0,162.0
1691.0,689.0
1695.0,1695.0
1697.0,1766.0
1700.0,1700.0
1707.0,498.0
1710.0,342.0
1725.0,1273.0
1737.0,1140.0
1747.0,1433.0
1760.0,1614.0
1773.0,1014.0
1803.0,621.0
